order_id,customer_id,product_id,store_id,order_date,quantity,unit_price
ORD-000698,CUST-00353,PROD-0042,STORE-009,2025-06-29,2,146.1
ORD-000699,CUST-00051,PROD-0042,STORE-019,2025-07-17,4,429.26
ORD-000700,CUST-00231,PROD-0174,STORE-007,2025-11-28,5,327.53
ORD-000701,CUST-00021,PROD-0222,STORE-025,2025-09-20,1,239.67
ORD-000702,CUST-00663,PROD-0045,STORE-020,2025-03-09,1,115.76
ORD-000703,CUST-00313,PROD-0183,STORE-023,2025-11-08,5,214.77
ORD-000704,CUST-00358,PROD-0118,STORE-009,2025-07-12,4,236.01
ORD-000705,CUST-00534,PROD-0212,STORE-020,2025-12-13,7,294.31
ORD-000706,CUST-00524,PROD-0170,STORE-012,2025-01-04,5,152.74
ORD-000707,CUST-00494,PROD-0017,STORE-011,2025-02-25,5,322.08
ORD-000708,CUST-00268,PROD-0168,STORE-023,2025-05-22,5,98.23
ORD-000709,CUST-00247,PROD-0231,STORE-002,2025-09-22,7,331.95
ORD-000710,CUST-00144,PROD-0185,STORE-001,2025-12-15,8,498.74
ORD-000711,CUST-00429,PROD-0104,STORE-013,2025-05-13,1,293.59
ORD-000712,CUST-00195,PROD-0088,STORE-024,2025-10-20,4,344.72
ORD-000713,CUST-00488,PROD-0233,STORE-022,2025-11-23,6,256.11
ORD-000714,CUST-00674,PROD-0225,STORE-018,2025-03-29,3,150.41
ORD-000715,CUST-00132,PROD-0190,STORE-009,2025-08-30,3,473.72
ORD-000716,CUST-00671,PROD-0023,STORE-008,2025-06-21,6,115.54
ORD-000717,CUST-00431,PROD-0202,STORE-011,2025-06-07,6,133.97
ORD-000718,CUST-00475,PROD-0218,STORE-004,2025-05-31,8,31.56
ORD-000719,CUST-00598,PROD-0149,STORE-020,2025-11-21,2,238.74
ORD-000720,CUST-00513,PROD-0031,STORE-022,2025-04-10,7,267.26
ORD-000721,CUST-00056,PROD-0223,STORE-005,2025-07-31,3,496.2
ORD-000722,CUST-00420,PROD-0146,STORE-015,2025-06-25,3,161.6
ORD-000723,CUST-00083,PROD-0125,STORE-011,2025-04-03,3,160.13
ORD-000724,CUST-00005,PROD-0116,STORE-009,2025-01-30,4,381.78
ORD-000725,CUST-00591,PROD-0196,STORE-006,2025-03-28,8,393.67
ORD-000726,CUST-00133,PROD-0158,STORE-014,2025-02-15,7,204.67
ORD-000727,CUST-00393,PROD-0002,STORE-002,2025-09-02,4,366.67
ORD-000728,CUST-00330,PROD-0194,STORE-017,2025-01-08,4,13.86
ORD-000729,CUST-00642,PROD-0188,STORE-008,2025-01-03,4,348.28
ORD-000730,CUST-00320,PROD-0034,STORE-004,2025-06-26,7,254.14
ORD-000731,CUST-00172,PROD-0017,STORE-002,2025-06-06,5,474.48
ORD-000732,CUST-00746,PROD-0134,STORE-020,2025-08-22,6,219.65
ORD-000733,CUST-00138,PROD-0088,STORE-016,2025-12-18,6,376.3
ORD-000734,CUST-00414,PROD-0005,STORE-008,2025-03-26,4,364.94
ORD-000735,CUST-00217,PROD-0188,STORE-001,2025-03-09,3,65.96
ORD-000736,CUST-00667,PROD-0203,STORE-002,2025-12-31,7,438.88
ORD-000737,CUST-00548,PROD-0160,STORE-002,2025-05-11,1,332.67
ORD-000738,CUST-00021,PROD-0013,STORE-023,2025-12-01,2,211.29
ORD-000739,CUST-00127,PROD-0141,STORE-009,2025-07-14,8,352.41
ORD-000740,CUST-00712,PROD-0176,STORE-021,2025-04-16,1,154.04
ORD-000741,CUST-00104,PROD-0170,STORE-017,2025-12-05,5,313.27
ORD-000742,CUST-00141,PROD-0108,STORE-004,2025-12-25,2,144.93
ORD-000743,CUST-00510,PROD-0051,STORE-020,2025-02-24,4,390.08
ORD-000744,CUST-00207,PROD-0092,STORE-023,2025-09-25,7,151.19
ORD-000745,CUST-00562,PROD-0128,STORE-007,2025-01-21,8,168.64
ORD-000746,CUST-00014,PROD-0172,STORE-003,2025-01-02,2,418.43
ORD-000747,CUST-00506,PROD-0039,STORE-003,2025-12-09,2,363.15
ORD-000748,CUST-00263,PROD-0165,STORE-008,2025-02-21,8,494.38
ORD-000749,CUST-00271,PROD-0119,STORE-002,2025-06-01,2,407.51
ORD-000750,CUST-00298,PROD-0093,STORE-022,2025-01-21,6,215.86
ORD-000751,CUST-00098,PROD-0218,STORE-025,2025-03-01,1,9.78
ORD-000752,CUST-00680,PROD-0166,STORE-006,2025-03-12,6,181.97
ORD-000753,CUST-00637,PROD-0069,STORE-024,2025-08-13,2,189.44
ORD-000754,CUST-00188,PROD-0030,STORE-013,2025-06-25,7,481.33
ORD-000755,CUST-00395,PROD-0177,STORE-016,2025-05-20,7,326.17
ORD-000756,CUST-00116,PROD-0034,STORE-023,2025-03-27,1,490.87
ORD-000757,CUST-00107,PROD-0107,STORE-019,2025-03-23,8,402.11
ORD-000758,CUST-00449,PROD-0047,STORE-020,2025-12-14,7,390.68
ORD-000759,CUST-00030,PROD-0221,STORE-022,2025-11-10,3,244.11
ORD-000760,CUST-00116,PROD-0228,STORE-014,2025-09-07,8,27.75
ORD-000761,CUST-00671,PROD-0081,STORE-001,2025-05-14,4,489.05
ORD-000762,CUST-00347,PROD-0133,STORE-017,2025-12-09,2,219.25
ORD-000763,CUST-00494,PROD-0089,STORE-022,2025-05-08,7,78.57
ORD-000764,CUST-00628,PROD-0014,STORE-001,2025-10-13,3,255.25
ORD-000765,CUST-00508,PROD-0223,STORE-006,2025-08-29,2,376.95
ORD-000766,CUST-00247,PROD-0085,STORE-009,2025-06-14,1,255.92
ORD-000767,CUST-00659,PROD-0097,STORE-013,2025-10-09,4,44.01
ORD-000768,CUST-00587,PROD-0115,STORE-003,2025-08-16,8,226.29
ORD-000769,CUST-00510,PROD-0191,STORE-021,2025-03-02,1,55.8
ORD-000770,CUST-00037,PROD-0143,STORE-018,2025-07-31,1,413.81
ORD-000771,CUST-00634,PROD-0164,STORE-010,2025-11-06,4,329.02
ORD-000772,CUST-00350,PROD-0094,STORE-002,2025-08-22,4,422.93
ORD-000773,CUST-00574,PROD-0197,STORE-020,2025-06-19,8,359.74
ORD-000774,CUST-00734,PROD-0116,STORE-004,2025-07-06,2,380.85
ORD-000775,CUST-00003,PROD-0088,STORE-012,2025-04-24,5,276.1
ORD-000776,CUST-00719,PROD-0028,STORE-002,2025-07-11,3,248.74
ORD-000777,CUST-00110,PROD-0066,STORE-020,2025-07-29,4,97.82
ORD-000778,CUST-00221,PROD-0118,STORE-007,2025-07-21,6,58.33
ORD-000779,CUST-00048,PROD-0238,STORE-021,2025-08-01,2,387.2
ORD-000780,CUST-00469,PROD-0169,STORE-019,2025-08-19,3,482.1
ORD-000781,CUST-00544,PROD-0189,STORE-002,2025-01-03,7,420.2
ORD-000782,CUST-00521,PROD-0200,STORE-006,2025-09-05,3,366.58
ORD-000783,CUST-00107,PROD-0100,STORE-022,2025-03-07,6,254.52
ORD-000784,CUST-00429,PROD-0156,STORE-023,2025-07-16,4,140.42
ORD-000785,CUST-00302,PROD-0116,STORE-005,2025-06-25,3,209.3
ORD-000786,CUST-00525,PROD-0077,STORE-023,2025-12-25,6,357.37
ORD-000787,CUST-00648,PROD-0056,STORE-007,2025-10-11,4,313.95
ORD-000788,CUST-00704,PROD-0089,STORE-022,2025-05-29,3,490.75
ORD-000789,CUST-00183,PROD-0129,STORE-018,2025-11-29,6,356.61
ORD-000790,CUST-00576,PROD-0123,STORE-019,2025-06-30,7,338.74
ORD-000791,CUST-00293,PROD-0225,STORE-014,2025-10-01,1,263.74
ORD-000792,CUST-00391,PROD-0038,STORE-002,2025-01-13,1,103.94
ORD-000793,CUST-00294,PROD-0175,STORE-009,2025-03-24,3,420.48
ORD-000794,CUST-00303,PROD-0053,STORE-025,2025-12-20,1,182.54
ORD-000795,CUST-00105,PROD-0158,STORE-022,2025-08-20,4,372.48
ORD-000796,CUST-00399,PROD-0061,STORE-017,2025-10-15,5,347.99
ORD-000797,CUST-00391,PROD-0100,STORE-014,2025-01-25,6,483.08
ORD-000798,CUST-00014,PROD-0191,STORE-009,2025-01-28,4,312.17
ORD-000799,CUST-00231,PROD-0234,STORE-021,2025-08-15,6,378.77
ORD-000800,CUST-00618,PROD-0051,STORE-025,2025-10-07,4,150.61
ORD-000801,CUST-00700,PROD-0020,STORE-006,2025-04-01,3,368.85
ORD-000802,CUST-00387,PROD-0011,STORE-014,2025-03-03,5,280.51
ORD-000803,CUST-00165,PROD-0150,STORE-009,2025-03-08,1,168.62
ORD-000804,CUST-00159,PROD-0011,STORE-005,2025-12-30,6,300.45
ORD-000805,CUST-00631,PROD-0216,STORE-022,2025-11-17,5,247.81
ORD-000806,CUST-00564,PROD-0092,STORE-003,2025-10-21,6,265.06
ORD-000807,CUST-00534,PROD-0018,STORE-017,2025-04-05,3,210.88
ORD-000808,CUST-00414,PROD-0024,STORE-012,2025-10-02,4,442.27
ORD-000809,CUST-00340,PROD-0085,STORE-012,2025-12-06,5,113.12
ORD-000810,CUST-00544,PROD-0122,STORE-018,2025-11-13,1,61.78
ORD-000811,CUST-00457,PROD-0062,STORE-021,2025-06-27,4,479.64
ORD-000812,CUST-00329,PROD-0098,STORE-004,2025-12-16,7,132.0
ORD-000813,CUST-00026,PROD-0234,STORE-017,2025-05-25,6,259.57
ORD-000814,CUST-00457,PROD-0125,STORE-002,2025-09-18,5,449.64
ORD-000815,CUST-00329,PROD-0132,STORE-003,2025-04-09,2,87.85
ORD-000816,CUST-00547,PROD-0002,STORE-021,2025-10-03,2,109.33
ORD-000817,CUST-00219,PROD-0222,STORE-022,2025-11-19,7,418.64
ORD-000818,CUST-00551,PROD-0213,STORE-023,2025-04-16,7,325.04
ORD-000819,CUST-00703,PROD-0040,STORE-001,2025-02-06,8,359.84
ORD-000820,CUST-00090,PROD-0019,STORE-002,2025-01-20,3,398.13
ORD-000821,CUST-00073,PROD-0148,STORE-008,2025-10-13,5,206.77
ORD-000822,CUST-00646,PROD-0104,STORE-014,2025-08-19,6,13.35
ORD-000823,CUST-00122,PROD-0137,STORE-001,2025-12-11,2,379.19
ORD-000824,CUST-00047,PROD-0180,STORE-003,2025-10-27,6,464.37
ORD-000825,CUST-00297,PROD-0202,STORE-022,2025-02-24,5,305.24
ORD-000826,CUST-00449,PROD-0098,STORE-013,2025-05-25,1,239.61
ORD-000827,CUST-00226,PROD-0035,STORE-024,2025-10-01,7,399.39
ORD-000828,CUST-00303,PROD-0246,STORE-021,2025-10-07,3,152.53
ORD-000829,CUST-00383,PROD-0246,STORE-001,2025-11-28,3,65.99
ORD-000830,CUST-00587,PROD-0153,STORE-013,2025-01-03,2,155.81
ORD-000831,CUST-00217,PROD-0106,STORE-021,2025-06-26,3,84.66
ORD-000832,CUST-00632,PROD-0214,STORE-009,2025-04-24,4,61.73
ORD-000833,CUST-00581,PROD-0219,STORE-002,2025-12-10,8,324.1
ORD-000834,CUST-00298,PROD-0172,STORE-003,2025-02-07,5,53.6
ORD-000835,CUST-00499,PROD-0244,STORE-011,2025-10-25,6,68.46
ORD-000836,CUST-00241,PROD-0026,STORE-010,2025-12-02,2,450.55
ORD-000837,CUST-00498,PROD-0116,STORE-011,2025-06-12,5,348.25
ORD-000838,CUST-00580,PROD-0146,STORE-012,2025-03-20,6,479.53
ORD-000839,CUST-00005,PROD-0081,STORE-008,2025-03-28,4,357.53
ORD-000840,CUST-00447,PROD-0071,STORE-012,2025-11-25,3,341.38
ORD-000841,CUST-00492,PROD-0119,STORE-015,2025-06-19,6,388.5
ORD-000842,CUST-00565,PROD-0028,STORE-006,2025-09-07,2,421.68
ORD-000843,CUST-00552,PROD-0051,STORE-009,2025-03-13,2,365.07
ORD-000844,CUST-00520,PROD-0162,STORE-001,2025-01-10,7,385.74
ORD-000845,CUST-00038,PROD-0142,STORE-009,2025-04-19,8,328.67
ORD-000846,CUST-00375,PROD-0101,STORE-008,2025-03-18,5,71.26
ORD-000847,CUST-00523,PROD-0024,STORE-013,2025-09-14,6,253.56
ORD-000848,CUST-00245,PROD-0218,STORE-020,2025-12-06,3,379.81
ORD-000849,CUST-00457,PROD-0041,STORE-006,2025-03-13,3,369.27
ORD-000850,CUST-00368,PROD-0011,STORE-008,2025-09-05,8,119.71
ORD-000851,CUST-00379,PROD-0060,STORE-002,2025-05-16,4,261.34
ORD-000852,CUST-00398,PROD-0121,STORE-015,2025-07-04,1,24.74
ORD-000853,CUST-00332,PROD-0027,STORE-023,2025-11-29,5,418.25
ORD-000854,CUST-00593,PROD-0140,STORE-019,2025-05-15,3,191.44
ORD-000855,CUST-00375,PROD-0151,STORE-021,2025-07-13,2,260.74
ORD-000856,CUST-00229,PROD-0133,STORE-013,2025-07-12,6,409.52
ORD-000857,CUST-00499,PROD-0203,STORE-016,2025-06-26,1,253.4
ORD-000858,CUST-00451,PROD-0043,STORE-008,2025-03-13,2,259.69
ORD-000859,CUST-00217,PROD-0039,STORE-006,2025-05-24,3,184.29
ORD-000860,CUST-00677,PROD-0059,STORE-014,2025-03-02,6,361.52
ORD-000861,CUST-00692,PROD-0123,STORE-016,2025-09-04,4,297.43
ORD-000862,CUST-00421,PROD-0006,STORE-008,2025-11-28,1,68.29
ORD-000863,CUST-00165,PROD-0035,STORE-021,2025-10-31,1,445.93
ORD-000864,CUST-00058,PROD-0043,STORE-009,2025-03-17,3,260.73
ORD-000865,CUST-00614,PROD-0249,STORE-019,2025-07-27,1,439.85
ORD-000866,CUST-00291,PROD-0243,STORE-003,2025-12-05,4,227.35
ORD-000867,CUST-00494,PROD-0044,STORE-008,2025-08-30,7,302.41
ORD-000868,CUST-00187,PROD-0160,STORE-022,2025-10-26,5,88.01
ORD-000869,CUST-00351,PROD-0237,STORE-015,2025-12-18,2,118.75
ORD-000870,CUST-00136,PROD-0028,STORE-001,2025-07-17,4,263.73
ORD-000871,CUST-00701,PROD-0108,STORE-005,2025-09-16,2,92.81
ORD-000872,CUST-00615,PROD-0010,STORE-018,2025-11-11,2,51.12
ORD-000873,CUST-00134,PROD-0231,STORE-020,2025-12-04,1,448.99
ORD-000874,CUST-00665,PROD-0111,STORE-017,2025-12-14,7,188.33
ORD-000875,CUST-00715,PROD-0136,STORE-014,2025-01-23,4,469.51
ORD-000876,CUST-00391,PROD-0090,STORE-019,2025-09-04,2,215.61
ORD-000877,CUST-00489,PROD-0197,STORE-008,2025-05-11,2,145.21
ORD-000878,CUST-00419,PROD-0066,STORE-007,2025-10-06,1,356.02
ORD-000879,CUST-00592,PROD-0134,STORE-004,2025-01-04,1,190.63
ORD-000880,CUST-00705,PROD-0206,STORE-011,2025-04-16,7,184.31
ORD-000881,CUST-00437,PROD-0167,STORE-019,2025-03-21,5,134.33
ORD-000882,CUST-00434,PROD-0145,STORE-012,2025-10-02,5,495.93
ORD-000883,CUST-00209,PROD-0106,STORE-018,2025-07-23,8,93.46
ORD-000884,CUST-00569,PROD-0124,STORE-009,2025-10-14,5,290.93
ORD-000885,CUST-00408,PROD-0189,STORE-005,2025-12-28,2,375.16
ORD-000886,CUST-00717,PROD-0244,STORE-006,2025-08-17,2,111.15
ORD-000887,CUST-00347,PROD-0206,STORE-018,2025-07-25,1,84.56
ORD-000888,CUST-00006,PROD-0206,STORE-003,2025-11-22,3,238.47
ORD-000889,CUST-00446,PROD-0023,STORE-003,2025-11-04,5,114.77
ORD-000890,CUST-00624,PROD-0010,STORE-024,2025-02-10,7,465.68
ORD-000891,CUST-00629,PROD-0168,STORE-017,2025-07-25,5,357.23
ORD-000892,CUST-00059,PROD-0243,STORE-025,2025-11-02,3,321.93
ORD-000893,CUST-00011,PROD-0052,STORE-022,2025-08-13,5,101.39
ORD-000894,CUST-00523,PROD-0133,STORE-023,2025-11-03,4,309.51
ORD-000895,CUST-00037,PROD-0093,STORE-008,2025-12-12,1,487.93
ORD-000896,CUST-00283,PROD-0200,STORE-013,2025-02-14,6,336.47
ORD-000897,CUST-00601,PROD-0052,STORE-017,2025-07-27,1,369.77
ORD-000898,CUST-00093,PROD-0141,STORE-010,2025-02-05,6,176.99
ORD-000899,CUST-00232,PROD-0156,STORE-007,2025-05-22,8,465.2
ORD-000900,CUST-00005,PROD-0067,STORE-006,2025-10-22,7,255.58
ORD-000901,CUST-00075,PROD-0129,STORE-010,2025-10-14,6,473.76
ORD-000902,CUST-00264,PROD-0225,STORE-018,2025-09-20,5,348.61
ORD-000903,CUST-00577,PROD-0124,STORE-025,2025-07-13,4,379.94
ORD-000904,CUST-00698,PROD-0118,STORE-019,2025-08-23,1,243.57
ORD-000905,CUST-00070,PROD-0098,STORE-021,2025-05-13,4,340.06
ORD-000906,CUST-00324,PROD-0106,STORE-012,2025-04-28,1,351.9
ORD-000907,CUST-00255,PROD-0074,STORE-003,2025-05-15,7,338.47
ORD-000908,CUST-00078,PROD-0142,STORE-006,2025-06-25,8,160.36
ORD-000909,CUST-00588,PROD-0069,STORE-006,2025-04-22,4,251.99
ORD-000910,CUST-00241,PROD-0189,STORE-008,2025-04-13,5,107.35
ORD-000911,CUST-00256,PROD-0215,STORE-020,2025-04-14,6,82.21
ORD-000912,CUST-00123,PROD-0236,STORE-003,2025-02-24,8,308.83
ORD-000913,CUST-00044,PROD-0218,STORE-016,2025-10-05,6,312.22
ORD-000914,CUST-00589,PROD-0223,STORE-009,2025-09-10,8,95.51
ORD-000915,CUST-00287,PROD-0102,STORE-008,2025-09-19,3,31.79
ORD-000916,CUST-00490,PROD-0241,STORE-018,2025-08-05,1,253.72
ORD-000917,CUST-00703,PROD-0199,STORE-006,2025-07-21,8,488.36
ORD-000918,CUST-00531,PROD-0118,STORE-011,2025-12-24,1,10.84
ORD-000919,CUST-00389,PROD-0149,STORE-004,2025-04-18,6,183.98
ORD-000920,CUST-00192,PROD-0141,STORE-009,2025-05-13,4,138.35
ORD-000921,CUST-00352,PROD-0094,STORE-006,2025-11-10,8,214.84
ORD-000922,CUST-00718,PROD-0193,STORE-012,2025-08-03,6,427.88
ORD-000923,CUST-00462,PROD-0047,STORE-019,2025-05-24,3,489.73
ORD-000924,CUST-00235,PROD-0209,STORE-004,2025-12-18,5,403.01
ORD-000925,CUST-00443,PROD-0220,STORE-013,2025-10-12,4,77.18
ORD-000926,CUST-00485,PROD-0207,STORE-001,2025-03-18,3,213.64
ORD-000927,CUST-00646,PROD-0133,STORE-018,2025-03-10,6,393.73
ORD-000928,CUST-00257,PROD-0144,STORE-019,2025-06-03,1,202.2
ORD-000929,CUST-00168,PROD-0016,STORE-007,2025-12-20,5,240.88
ORD-000930,CUST-00099,PROD-0116,STORE-024,2025-11-19,6,133.58
ORD-000931,CUST-00574,PROD-0143,STORE-009,2025-07-04,6,14.81
ORD-000932,CUST-00360,PROD-0223,STORE-022,2025-03-04,4,290.53
ORD-000933,CUST-00665,PROD-0138,STORE-006,2025-11-29,5,180.77
ORD-000934,CUST-00523,PROD-0125,STORE-025,2025-12-11,8,445.36
ORD-000935,CUST-00629,PROD-0074,STORE-015,2025-07-15,3,434.78
ORD-000936,CUST-00346,PROD-0108,STORE-021,2025-11-24,7,425.2
ORD-000937,CUST-00082,PROD-0042,STORE-011,2025-02-06,4,160.16
ORD-000938,CUST-00299,PROD-0182,STORE-009,2025-12-01,7,139.26
ORD-000939,CUST-00372,PROD-0192,STORE-019,2025-08-16,8,209.91
ORD-000940,CUST-00024,PROD-0033,STORE-024,2025-04-05,4,332.69
ORD-000941,CUST-00082,PROD-0054,STORE-006,2025-12-25,7,55.98
ORD-000942,CUST-00485,PROD-0141,STORE-002,2025-02-02,1,386.6
ORD-000943,CUST-00086,PROD-0027,STORE-009,2025-09-26,3,46.72
ORD-000944,CUST-00317,PROD-0059,STORE-008,2025-07-19,5,224.35
ORD-000945,CUST-00135,PROD-0135,STORE-006,2025-03-06,1,22.39
ORD-000946,CUST-00334,PROD-0222,STORE-016,2025-07-02,8,487.61
ORD-000947,CUST-00279,PROD-0141,STORE-015,2025-10-04,3,484.91
ORD-000948,CUST-00553,PROD-0046,STORE-019,2025-12-24,8,317.36
ORD-000949,CUST-00578,PROD-0112,STORE-017,2025-11-22,5,454.91
ORD-000950,CUST-00553,PROD-0059,STORE-003,2025-09-04,8,157.38
ORD-000951,CUST-00267,PROD-0040,STORE-010,2025-07-31,1,5.04
ORD-000952,CUST-00353,PROD-0074,STORE-016,2025-03-11,1,345.44
ORD-000953,CUST-00489,PROD-0077,STORE-001,2025-09-09,7,399.98
ORD-000954,CUST-00237,PROD-0204,STORE-001,2025-11-02,6,98.33
ORD-000955,CUST-00448,PROD-0102,STORE-008,2025-10-15,3,358.88
ORD-000956,CUST-00400,PROD-0213,STORE-013,2025-11-27,4,135.17
ORD-000957,CUST-00641,PROD-0062,STORE-017,2025-08-05,5,145.91
ORD-000958,CUST-00276,PROD-0106,STORE-007,2025-09-30,2,95.28
ORD-000959,CUST-00114,PROD-0164,STORE-015,2025-05-29,8,139.7
ORD-000960,CUST-00504,PROD-0049,STORE-011,2025-11-15,1,80.3
ORD-000961,CUST-00023,PROD-0048,STORE-004,2025-10-01,5,138.24
ORD-000962,CUST-00745,PROD-0003,STORE-008,2025-08-13,2,79.58
ORD-000963,CUST-00223,PROD-0088,STORE-014,2025-09-10,5,393.92
ORD-000964,CUST-00381,PROD-0119,STORE-023,2025-09-13,1,168.46
ORD-000965,CUST-00058,PROD-0069,STORE-025,2025-03-16,7,40.33
ORD-000966,CUST-00186,PROD-0050,STORE-009,2025-08-29,7,414.97
ORD-000967,CUST-00732,PROD-0064,STORE-013,2025-03-04,8,127.34
ORD-000968,CUST-00204,PROD-0118,STORE-024,2025-01-18,2,262.95
ORD-000969,CUST-00485,PROD-0100,STORE-022,2025-04-17,5,468.42
ORD-000970,CUST-00645,PROD-0187,STORE-002,2025-03-23,2,130.38
ORD-000971,CUST-00306,PROD-0051,STORE-012,2025-11-23,1,432.5
ORD-000972,CUST-00116,PROD-0061,STORE-021,2025-04-22,7,165.62
ORD-000973,CUST-00283,PROD-0150,STORE-004,2025-03-27,7,395.62
ORD-000974,CUST-00044,PROD-0149,STORE-023,2025-01-05,8,345.75
ORD-000975,CUST-00381,PROD-0198,STORE-003,2025-03-21,4,83.05
ORD-000976,CUST-00703,PROD-0159,STORE-011,2025-02-16,1,34.58
ORD-000977,CUST-00158,PROD-0180,STORE-018,2025-11-27,2,67.27
ORD-000978,CUST-00325,PROD-0143,STORE-021,2025-04-30,6,403.73
ORD-000979,CUST-00198,PROD-0006,STORE-023,2025-08-13,7,182.28
ORD-000980,CUST-00257,PROD-0231,STORE-002,2025-03-10,8,354.77
ORD-000981,CUST-00302,PROD-0139,STORE-023,2025-10-14,8,98.93
ORD-000982,CUST-00557,PROD-0090,STORE-011,2025-04-06,8,141.28
ORD-000983,CUST-00568,PROD-0042,STORE-003,2025-11-03,3,227.44
ORD-000984,CUST-00555,PROD-0094,STORE-015,2025-05-15,1,389.07
ORD-000985,CUST-00389,PROD-0188,STORE-006,2025-09-17,1,311.76
ORD-000986,CUST-00636,PROD-0062,STORE-011,2025-07-06,2,330.84
ORD-000987,CUST-00397,PROD-0049,STORE-017,2025-10-03,8,384.03
ORD-000988,CUST-00628,PROD-0073,STORE-011,2025-03-20,7,322.24
ORD-000989,CUST-00099,PROD-0134,STORE-022,2025-02-26,2,26.66
ORD-000990,CUST-00183,PROD-0224,STORE-002,2025-03-08,4,57.98
ORD-000991,CUST-00102,PROD-0009,STORE-019,2025-04-09,7,330.66
ORD-000992,CUST-00639,PROD-0180,STORE-019,2025-09-27,5,29.29
ORD-000993,CUST-00621,PROD-0184,STORE-003,2025-04-24,1,465.44
ORD-000994,CUST-00672,PROD-0126,STORE-003,2025-04-17,8,401.49
ORD-000995,CUST-00370,PROD-0143,STORE-024,2025-02-01,7,411.89
ORD-000996,CUST-00060,PROD-0211,STORE-020,2025-12-29,5,266.86
ORD-000997,CUST-00312,PROD-0020,STORE-007,2025-02-06,2,55.1
ORD-000998,CUST-00545,PROD-0099,STORE-007,2025-04-29,4,265.46
ORD-000999,CUST-00584,PROD-0161,STORE-006,2025-05-08,7,374.31
ORD-001000,CUST-00591,PROD-0092,STORE-022,2025-11-23,8,352.75
ORD-001001,CUST-00107,PROD-0043,STORE-006,2025-08-07,7,254.81
ORD-001002,CUST-00162,PROD-0137,STORE-020,2025-12-03,8,467.08
ORD-001003,CUST-00564,PROD-0084,STORE-012,2025-06-11,7,383.26
ORD-001004,CUST-00744,PROD-0083,STORE-020,2025-08-09,4,283.75
ORD-001005,CUST-00385,PROD-0197,STORE-018,2025-04-20,5,183.19
ORD-001006,CUST-00459,PROD-0246,STORE-013,2025-08-20,1,364.52
ORD-001007,CUST-00611,PROD-0005,STORE-017,2025-05-26,3,496.73
ORD-001008,CUST-00007,PROD-0077,STORE-008,2025-06-04,4,428.57
ORD-001009,CUST-00707,PROD-0211,STORE-009,2025-01-12,3,51.66
ORD-001010,CUST-00365,PROD-0040,STORE-005,2025-08-24,5,186.7
ORD-001011,CUST-00256,PROD-0060,STORE-009,2025-10-26,5,50.48
ORD-001012,CUST-00583,PROD-0235,STORE-007,2025-07-24,2,363.16
ORD-001013,CUST-00178,PROD-0125,STORE-023,2025-09-05,2,299.63
ORD-001014,CUST-00039,PROD-0188,STORE-019,2025-06-03,7,43.84
ORD-001015,CUST-00343,PROD-0090,STORE-014,2025-01-29,7,465.46
ORD-001016,CUST-00233,PROD-0192,STORE-021,2025-03-03,1,318.76
ORD-001017,CUST-00392,PROD-0014,STORE-010,2025-11-20,1,163.05
ORD-001018,CUST-00154,PROD-0084,STORE-017,2025-10-17,4,80.82
ORD-001019,CUST-00750,PROD-0101,STORE-015,2025-12-11,2,114.92
ORD-001020,CUST-00404,PROD-0038,STORE-005,2025-05-29,6,45.85
ORD-001021,CUST-00051,PROD-0141,STORE-013,2025-10-20,5,47.1
ORD-001022,CUST-00445,PROD-0199,STORE-023,2025-09-14,3,382.2
ORD-001023,CUST-00573,PROD-0051,STORE-016,2025-09-04,7,327.85
ORD-001024,CUST-00575,PROD-0158,STORE-024,2025-04-11,4,124.94
ORD-001025,CUST-00441,PROD-0083,STORE-022,2025-05-17,2,60.69
ORD-001026,CUST-00434,PROD-0094,STORE-012,2025-07-31,4,163.76
ORD-001027,CUST-00672,PROD-0007,STORE-025,2025-11-01,5,88.77
ORD-001028,CUST-00632,PROD-0211,STORE-015,2025-06-29,3,223.02
ORD-001029,CUST-00205,PROD-0176,STORE-012,2025-04-30,3,380.07
ORD-001030,CUST-00116,PROD-0190,STORE-002,2025-02-13,4,474.72
ORD-001031,CUST-00295,PROD-0004,STORE-011,2025-03-17,2,156.02
ORD-001032,CUST-00024,PROD-0085,STORE-007,2025-08-30,4,105.87
ORD-001033,CUST-00265,PROD-0141,STORE-016,2025-09-25,3,349.05
ORD-001034,CUST-00019,PROD-0097,STORE-019,2025-12-09,1,131.44
ORD-001035,CUST-00291,PROD-0052,STORE-023,2025-01-31,5,31.27
ORD-001036,CUST-00009,PROD-0018,STORE-013,2025-12-02,5,333.17
ORD-001037,CUST-00369,PROD-0222,STORE-004,2025-12-04,1,149.78
ORD-001038,CUST-00396,PROD-0060,STORE-013,2025-11-29,2,452.41
ORD-001039,CUST-00612,PROD-0137,STORE-003,2025-09-06,3,103.43
ORD-001040,CUST-00575,PROD-0238,STORE-023,2025-08-23,1,24.67
ORD-001041,CUST-00313,PROD-0086,STORE-016,2025-09-29,7,373.46
ORD-001042,CUST-00356,PROD-0176,STORE-012,2025-01-10,6,314.48
ORD-001043,CUST-00514,PROD-0071,STORE-002,2025-05-01,5,439.94
ORD-001044,CUST-00569,PROD-0243,STORE-009,2025-01-16,4,80.09
ORD-001045,CUST-00673,PROD-0036,STORE-003,2025-07-21,7,262.75
ORD-001046,CUST-00628,PROD-0224,STORE-021,2025-12-14,4,211.57
